traffic,cpu,memory,utilization
3631,14,34,0.23768284033001175
4551,15,30,0.23279669754210783
3035,1,49,0.95
3976,12,60,0.33691462547422474
226,15,18,0.10384268155088637
3277,7,14,0.3781210474257037
3156,7,7,0.3982448728263578
703,3,3,0.24098272923760775
3549,7,9,0.44293982242311297
4246,3,56,0.95
3633,2,55,0.95
3467,10,33,0.3259482560762825
3468,15,37,0.16449225204786372
3897,4,10,0.9015550773632303
1892,14,24,0.09723920166373229
2961,10,8,0.18005679591390966
3576,3,32,0.95
3517,12,22,0.22623691485693884
1745,7,2,0.19369699085618378
1305,12,47,0.1340205802924439
3130,12,63,0.1678394045101632
2972,1,3,0.95
3172,6,41,0.3799874435151107
1954,15,12,0.1123522073575591
4121,14,38,0.16336174507792045
4762,2,19,0.95
2808,8,45,0.33741505335719246
3602,14,54,0.2792670569094662
1432,5,25,0.19442627645501984
301,3,53,0.05
3607,10,20,0.30570159149035336
4312,7,6,0.47291426178839485
674,14,30,0.08700217417711592
636,11,40,0.05
1725,15,3,0.06448052112281469
2222,15,18,0.21405981222884077
485,2,46,0.22099291822408787
3381,5,12,0.5927213336819688
574,11,38,0.05
517,8,14,0.05
3700,13,30,0.31462372835202157
1054,11,56,0.08960554695414175
4958,1,33,0.95
1305,15,46,0.05880783871550882
4859,1,41,0.95
4220,3,44,0.95
2090,3,9,0.5908473078384576
4905,13,11,0.29088771675163777
3672,7,26,0.3940290990332695
4480,6,60,0.6123140829365523
4258,7,12,0.533295714092433
4857,4,29,0.95
2813,11,34,0.1457327015178646
2303,2,40,0.95
3220,2,27,0.95
1066,10,9,0.05
3532,1,39,0.95
788,14,27,0.17709848261512956
4343,13,33,0.31561616724716546
3801,14,47,0.1686751886008839
441,9,29,0.05
1824,14,53,0.05
4522,14,8,0.2029667608365954
1892,7,36,0.1571582196166727
1859,10,3,0.10280344489102147
3312,3,23,0.95
1089,2,51,0.5070345087445823
2362,14,23,0.0945123041631985
2582,3,59,0.6965565441674424
1051,7,4,0.16704928838375904
822,5,47,0.13883002162771582
3489,12,51,0.25970568094500507
2179,3,46,0.5793703875377504
2817,9,9,0.3373792255635386
2432,2,5,0.95
3476,7,16,0.44995356500208405
4624,15,45,0.22687476774352044
1600,10,47,0.06748389382802523
385,6,53,0.1407369137839467
3595,6,40,0.5156457853575599
2165,14,57,0.13480432712511156
868,7,13,0.13893262016523333
3157,6,30,0.4398373153397493
4389,2,10,0.95
2261,11,43,0.282097757925142
3393,5,41,0.6245770990694461
1046,3,63,0.3736166495225788
3435,9,21,0.39712615515290395
4250,8,35,0.3435824262461098
4995,10,27,0.45785354483206153
4973,11,49,0.4016958216944363
1581,2,22,0.6279836347375972
2001,15,24,0.25821907072493927
3551,1,19,0.95
4164,15,53,0.20554040355223938
154,4,55,0.05
1923,4,25,0.4316086534772649
3562,12,43,0.26971109506485635
3179,10,30,0.2385986497969001
932,11,39,0.1126235997361025
4508,2,39,0.95
2906,7,55,0.33339135385082397
2590,13,53,0.15562135111793113
427,15,14,0.05
3410,3,33,0.8989007261692372
3400,7,20,0.3521073363630448
3775,7,18,0.33024418706470254
3154,1,3,0.95
2243,6,19,0.26063745581270603
1411,4,59,0.27331612976197406
3291,11,40,0.2342253208714914
2638,8,28,0.22546974243570475
4083,8,15,0.4070546119874639
4647,3,55,0.95
264,4,16,0.05
4377,15,9,0.19735079306895256
922,1,10,0.7378378750943205
1043,10,22,0.1344972826441225
4525,2,44,0.95
874,7,36,0.11244035340275783
2298,15,53,0.1026331531849293
3256,14,15,0.18848426135039725
4342,11,28,0.37131809483352857
3795,12,9,0.21865349710847906
3552,15,36,0.30873761378505243
1014,7,19,0.13857223727644766
1408,13,56,0.10045332301275495
4277,9,15,0.34357446653398827
613,10,53,0.08359716400600438
2020,9,62,0.2702226748616552
3694,9,9,0.3042625868595085
4941,6,50,0.636052479993705
1509,8,9,0.15953782799364516
4902,9,38,0.40337863471889657
4666,12,45,0.3014662488179185
3290,14,3,0.23766125491111928
4591,7,18,0.6349846667255606
1655,4,14,0.3888221565294356
904,14,55,0.05
1379,4,15,0.27347950008376304
3677,6,42,0.4932359424391377
3001,14,42,0.18363408428064415
1487,11,10,0.1568543526672977
4788,4,28,0.95
2861,11,21,0.3261430997040209
2779,7,39,0.278799181558151
2206,8,63,0.18826115875962832
4323,8,13,0.4102960871445269
4931,14,43,0.4165191151901804
2868,8,23,0.3804535167549162
4053,2,38,0.95
3286,14,51,0.17255811530994053
3380,10,40,0.2769005168167195
2673,2,32,0.95
4716,2,14,0.95
2699,2,2,0.95
4133,4,39,0.8711686199119087
336,5,54,0.09699609107161657
1404,4,54,0.3144465502689997
3530,15,41,0.22975585575334279
1401,5,10,0.24215700654698033
2641,4,40,0.6362968338715209
2151,7,11,0.2626533407860603
541,10,30,0.05
2176,1,41,0.95
3280,14,31,0.22364179672819162
2757,13,3,0.17570884106676324
3898,1,19,0.95
904,2,29,0.447156022287618
174,13,48,0.07327425010756333
2275,1,33,0.95
4024,12,25,0.3002347591673254
2189,15,39,0.09547944434865957
140,10,57,0.05
2181,12,15,0.20723639976364489
4783,12,26,0.3256351002305288
1722,10,26,0.17907861824663154
441,13,33,0.05
4152,14,28,0.20412332955407514
2174,11,55,0.2097465922770339
745,3,33,0.17499579103272986
4926,6,57,0.6428193385575948
4363,10,32,0.32732817844301176
709,11,51,0.05
554,6,25,0.12717825171902242
3053,1,36,0.95
1808,6,31,0.2130836557404777
3572,5,34,0.5399787268360874
3069,7,56,0.36066569816618615
3128,6,34,0.37594042316539034
4897,12,47,0.3753601872649905
2781,12,28,0.1936360944842712
3729,7,34,0.42578074244546277
4325,2,34,0.95
3167,12,5,0.1727611426658771
1486,1,62,0.95
3876,14,31,0.1708696020544593
2966,7,45,0.2841388349545204
4888,9,16,0.40726633245687005
3463,2,30,0.95
4989,12,63,0.3013601179203635
4224,7,29,0.4982847159656477
248,3,33,0.06391037006117352
3950,6,37,0.47102467827732664
2158,3,31,0.6393063741745665
1236,13,43,0.05
286,10,44,0.05
2954,13,39,0.2411619213373285
1350,11,61,0.05
1433,11,43,0.12641490386816084
4293,11,13,0.29603637652815223
4250,5,4,0.6580792973190248
2811,15,16,0.09688473506309378
4953,2,49,0.95
4601,8,11,0.4325927157241459
1885,14,23,0.16696641324214567
850,8,62,0.05
1862,7,24,0.29241671827703286
4020,6,12,0.45435906940146165
4560,1,17,0.95
581,8,50,0.05
253,1,47,0.13125787533497385
1624,8,17,0.16416464515851018
2220,11,15,0.20197587863881286
2443,2,7,0.95
1340,8,43,0.13738428782189982
160,10,18,0.05
1038,12,56,0.10293449572584902
1739,4,32,0.44457579169325806
4220,7,43,0.4651489813816491
4326,5,54,0.7449201225547457
3669,8,11,0.353526265504715
1352,12,47,0.08515156773018241
4303,15,21,0.27316258532374293
271,6,50,0.05
1558,14,10,0.05544072179708984
3649,15,16,0.20795511072884998
4297,5,40,0.7338093214294372
2422,1,3,0.95
1736,3,5,0.5393000419025143
3215,10,53,0.3575400340189816
4190,9,25,0.38808913184515903
3104,15,19,0.11728905448031882
429,14,12,0.05
3740,9,38,0.27939755407320954
3994,5,27,0.7607754262426705
4207,3,9,0.95
1441,6,23,0.24939549857966717
3763,5,53,0.6429427420271158
315,15,6,0.05
438,1,3,0.2859442466233825
4162,2,6,0.95
2808,12,36,0.17528402297734044
3252,5,33,0.5232958291142182
1850,14,45,0.11476046899286815
2521,9,20,0.20035712390093424
809,12,40,0.08068200630639737
3826,4,52,0.792269537736188
3742,9,5,0.3793546840219013
4093,3,24,0.95
588,1,47,0.5290458569043855
146,6,20,0.10174243826389776
3459,15,27,0.18419277947630863
4973,10,59,0.4747704507448866
4906,14,62,0.2906360377182143
500,7,51,0.05
4090,4,27,0.8626289514549756
3257,10,8,0.3498766515859447
4445,5,33,0.8152769074421866
490,4,48,0.05
3953,3,54,0.95
4530,1,34,0.95
728,13,45,0.05
4332,6,27,0.6207847202673863
3030,10,62,0.24557422910895707
1621,5,25,0.2474955078129858
926,11,52,0.1690216839577892
4922,1,60,0.95
1600,5,24,0.3024105785977601
3394,6,39,0.431028283086988
2519,10,27,0.2080573229715614
1034,5,61,0.1654819504308198
3142,1,46,0.95
4597,14,32,0.2516174166134557
1566,5,63,0.30712705390683276
3661,10,7,0.3716393882220826
714,1,46,0.6332720582123947
1282,11,32,0.09212026180971568
3323,3,48,0.9029102558947908
2767,12,62,0.24627554125169454
230,13,49,0.05
3083,2,41,0.95
4378,13,46,0.2959363926952218
4559,1,46,0.95
138,4,61,0.10691947037183037
4059,2,62,0.95
3687,5,53,0.5928961334051994
1020,10,53,0.08303349664337348
2869,1,13,0.95
4211,12,52,0.25928652007362174
592,10,18,0.07914776305015946
1231,1,63,0.95
3621,11,27,0.22655830375285949
410,10,4,0.05647802375111817
838,4,16,0.13084981610544552
3341,7,50,0.36693768952173667
645,14,39,0.05
2561,14,25,0.17556647473773868
4446,2,52,0.95
4954,2,31,0.95
1904,1,45,0.95
3312,5,37,0.5107415932469733
3910,6,54,0.6199385187776628
913,13,56,0.05
4224,6,45,0.6054660152751604
2132,2,28,0.9272447127045952
4672,12,23,0.2641068501752979
4513,12,3,0.299469512013607
344,7,8,0.05
4943,6,17,0.679009818142672
4892,8,25,0.5339471127459339
371,6,31,0.05941419265606217
3611,9,45,0.3736716280455706
1871,10,49,0.17240616901564393
1362,2,47,0.5729637477630104
2524,7,2,0.2866596217456461
4461,5,55,0.7558669272938834
1020,1,28,0.9374153583562028
3530,3,10,0.95
4535,4,8,0.8811205265821396
4584,12,6,0.37312613128108585
2724,2,62,0.95
3860,7,31,0.48840069901931976
2150,1,43,0.95
3600,3,28,0.95
1265,12,11,0.23529626858002733
475,9,26,0.05
2133,11,19,0.1540577527386442
245,14,8,0.05
4488,2,58,0.95
531,5,32,0.14763972921161056
804,4,33,0.19484878823994192
2732,12,51,0.17894443729634704
4594,3,46,0.95
1063,5,12,0.18711893715958433
2334,6,11,0.3566522027059492
2141,1,23,0.95
1928,2,32,0.6928007170073748
2208,1,42,0.95
4168,3,48,0.95
1038,8,15,0.0688359336290327
4905,8,4,0.49219929868631335
906,4,25,0.1789202273206324
1563,6,15,0.14272394818987746
3515,12,54,0.1996853501272482
110,9,17,0.05
1968,14,56,0.10863102261546288
4967,7,62,0.544631065755182
984,2,29,0.34558669473382897
3664,11,36,0.23492463048732662
1489,2,41,0.6352529176280698
3501,3,3,0.9401793560204572
4421,8,62,0.5041228812391875
924,10,57,0.13510595551698626
2365,15,35,0.21858160189447773
1036,9,56,0.1271528499798265
2900,13,19,0.20701791919400564
2653,14,8,0.22678554504771758
3945,3,50,0.95
1896,9,39,0.20687205294949057
153,12,43,0.058086784194339026
826,12,8,0.05684348085925851
2836,10,5,0.27746428980953586
3270,12,44,0.2103879946530897
2013,8,17,0.21166078424918533
1696,5,60,0.3009922581826876
2014,11,50,0.16941714293935323
2566,10,61,0.14435201430777234
2837,3,7,0.7623710040038473
949,11,21,0.07401079056402558
2209,7,32,0.2825829435972409
102,9,20,0.05
4355,12,53,0.30365153611297196
4169,6,23,0.634430032210823
4976,3,22,0.95
992,5,19,0.2081756180422076
2130,7,33,0.24607250193174277
3260,8,48,0.29373054500488094
2476,13,35,0.28964295269456825
4775,14,52,0.30918611215494457
2033,12,28,0.05
1480,4,39,0.3535098460209455
3781,2,45,0.95
1390,10,31,0.15918491547733582
1740,2,34,0.7520968758044699
2782,12,28,0.15501434889318033
1087,3,56,0.34794960204001496
1318,8,57,0.10415385031265287
1455,1,24,0.95
4365,14,44,0.2430742777319489
4716,7,20,0.509526716618079
4235,6,55,0.6132499717861121
1660,14,32,0.2030908939510508
1518,2,63,0.5773024423950445
1054,9,5,0.1663353786584182
1083,13,54,0.05
1074,12,20,0.05
4233,5,54,0.6484249718024969
4072,2,39,0.95
1013,3,41,0.21520380779032525
4649,7,61,0.5297519106888057
136,7,23,0.07163309015066541
3487,10,10,0.36876558598323794
1811,1,32,0.95
3120,15,11,0.15812214714852316
895,10,11,0.06748799204386768
4136,14,31,0.17261405282134185
4788,11,11,0.33403250714534327
3211,11,59,0.21153292746674998
1424,12,37,0.12332401806293698
417,4,19,0.09913953070275297
2496,6,45,0.35285974555945077
2262,8,58,0.22507098242510964
2845,3,44,0.8558476839929821
1691,14,49,0.09956727766052045
3211,3,20,0.9416196314661276
4030,8,44,0.4492763632084035
2096,8,24,0.22597102616580425
1412,8,5,0.19155047753233256
1385,1,13,0.95
4411,8,61,0.41475008531853197
2483,8,50,0.25716927139543594
3339,2,25,0.95
2239,12,14,0.1661873407556513
1804,9,61,0.14181453342797706
462,7,5,0.05
2704,8,28,0.20557488430526677
1816,2,39,0.7156649219369093
4551,4,40,0.95
4386,7,9,0.5102689745200074
3838,6,27,0.5441661309450045
2569,7,35,0.2602302548878436
4895,1,10,0.95
656,8,11,0.10595705168845723
925,13,62,0.05
2908,7,52,0.2756071353561126
4621,13,2,0.3087291403490083
2819,4,49,0.48897525884296966
3608,1,51,0.95
3841,15,9,0.193209890976702
1674,8,11,0.13029823377339317
4098,10,55,0.406245740716651
2229,7,44,0.24888474020450488
2503,8,50,0.2851032647106622
3429,10,60,0.1768785029593643
688,1,26,0.4841094103582433
2112,5,32,0.31820420631972
1647,9,40,0.16317106304778145
394,5,59,0.05
2085,13,60,0.15179263809005392
3217,14,4,0.2589056180093573
1790,14,62,0.06711600806321999
1236,10,40,0.10242680704612617
2164,12,39,0.13656974945971925
4555,3,36,0.95
4895,9,9,0.4691586687889081
4643,13,2,0.29806581854376096
4870,9,6,0.4418021866575882
1107,4,57,0.23769720156847626
2614,4,52,0.5877230607521403
3626,11,28,0.3048849769002018
4781,8,46,0.4102711696250313
1347,7,27,0.11606357074135715
4002,11,44,0.33240026162634995
1535,5,61,0.384912328639915
671,6,55,0.06044830549170153
2482,15,27,0.06296991248777235
1345,3,12,0.487527342850884
2184,14,35,0.1933368100355809
377,15,42,0.08099725825306665
1987,6,3,0.2814810541613138
4679,13,22,0.29739548556481726
1365,8,52,0.135065079491878
4926,10,27,0.44853946779882053
1140,14,13,0.130469968771262
1017,13,10,0.07334737233251427
985,11,42,0.11337321771073564
2852,9,24,0.3336759142785852
121,3,43,0.08052836184135764
4669,8,6,0.5154795272212731
3291,12,10,0.19245188658213624
2453,3,56,0.648859462926774
4899,2,51,0.95
786,5,11,0.15028586626891743
384,14,50,0.05
4911,4,59,0.95
3847,13,11,0.2694355665980047
862,5,15,0.12747199757775574
2528,6,37,0.3268733197770592
2607,15,11,0.1621062847895613
128,3,57,0.05
1006,1,55,0.9294860796215013
3204,15,63,0.17256646340271095
4099,4,51,0.8782869979106257
3094,6,38,0.5114606963092141
2606,2,42,0.95
4765,2,39,0.95
3709,1,49,0.95
3653,9,23,0.3202226183193582
1553,3,24,0.4502821045459451
4933,2,17,0.95
3456,4,62,0.6512860159372494
615,6,12,0.05
138,1,54,0.05
3442,9,48,0.40883721843619414
986,9,52,0.09935285071265716
2944,8,36,0.2849993111791589
2304,6,49,0.23016767626784232
1198,4,54,0.24948572500258906
1923,2,21,0.7810509088501539
3301,8,38,0.25419223804247526
3255,7,63,0.3731104162673854
3193,12,42,0.28299608139028404
3630,14,6,0.20305528147867546
3878,4,37,0.8667431651364275
2996,3,14,0.910060144537617
3553,15,53,0.18396885200726
3611,6,18,0.4970591692309051
1088,15,27,0.0855176201642958
4216,15,53,0.28535463538824607
4126,1,45,0.95
4279,2,63,0.95
1782,7,53,0.17546524151547524
4765,11,58,0.43371808419879065
4063,3,60,0.95
1033,14,21,0.05
3698,13,40,0.17984186204501107
3333,1,34,0.95
2080,2,31,0.884885193819598
1955,10,17,0.13834768629645208
3156,10,8,0.28112360435645617
892,14,31,0.05
891,9,3,0.05
1909,7,13,0.22276685917386221
2355,7,44,0.2717526137855818
3710,14,41,0.15698379121676556
1707,10,2,0.11079758786397306
1084,8,59,0.05
3776,15,4,0.21309349296738406
3480,12,9,0.31805512397957386
619,12,27,0.05
690,8,41,0.05
1150,9,12,0.15561246436955112
3733,2,62,0.95
4544,14,22,0.32075282228005514
1059,8,6,0.05021527070118194
792,8,41,0.06472573327328884
3999,13,27,0.24428954360818692
4573,5,22,0.7973868685108788
3046,5,10,0.6012824146744042
626,4,18,0.11309591212399256
3324,14,38,0.1969295709553186
2353,5,52,0.3066806393538509
3444,2,52,0.95
4065,2,3,0.95
1975,5,52,0.44730992041230455
1863,11,56,0.12316871708929862
620,13,48,0.07558405386224581
1116,3,41,0.3678752589565248
216,1,29,0.10808301956455027
2533,9,57,0.3054665574458346
683,2,28,0.24423397944573932
494,14,41,0.05
3888,12,2,0.20685557775839708
2868,14,47,0.1523894855703586
4267,10,12,0.27117604850261806
3960,2,40,0.95
373,14,19,0.09894345470126889
2113,4,28,0.441850610616361
4533,2,48,0.95
1489,7,11,0.16034163583533312
3666,15,37,0.214347566784239
4802,12,22,0.3261890894989686
265,10,29,0.056020848640882304
1667,15,2,0.19339118835447056
828,1,15,0.687057491716757
2143,11,21,0.15583605878674173
4297,2,53,0.95
3596,11,58,0.3239304616399572
878,5,10,0.24186708186260847
313,15,46,0.05
3862,2,62,0.95
1676,9,28,0.16331694717386086
2548,4,59,0.4924212835891774
3036,9,50,0.3177422915173084
3217,11,57,0.24168654837938022
691,12,53,0.059338562568900986
2820,1,5,0.95
813,1,38,0.6611642622284062
1035,1,19,0.8671891910409992
4437,14,32,0.2278361521946722
101,4,50,0.05
2948,9,54,0.279029539425713
4144,8,40,0.4420521609037093
2049,7,11,0.29008456414158235
1017,15,10,0.05
3274,1,29,0.95
2341,3,29,0.7391565325976606
189,9,14,0.05
1809,15,19,0.05
2269,9,13,0.20732147924426486
4338,5,9,0.6901567953777235
3141,12,24,0.23603654745907285
205,13,51,0.05
986,6,6,0.1987902610369129
527,11,8,0.05
1995,13,16,0.1918002641532464
416,6,4,0.09493319080185317
734,10,19,0.07730800316187131
2025,4,39,0.4735980572747185
2156,1,27,0.95
3244,5,62,0.540733777588334
2370,13,39,0.23340522282372506
1539,1,60,0.95
652,1,53,0.515947867978415
815,11,34,0.05
4011,5,22,0.7222003404347561
1813,5,18,0.3021382627335697
3489,7,44,0.3257813383333185
1207,2,63,0.5195903886360007
4306,15,60,0.2263195169890829
350,6,57,0.05
2530,2,3,0.95
2154,15,26,0.08028079133953084
558,13,42,0.05
307,10,20,0.05
999,5,39,0.21734105218988112
3561,4,26,0.6831507535227913
3485,11,40,0.2323792030725838
121,10,5,0.05
509,5,4,0.10963500844574542
994,2,35,0.35786054971389075
614,8,43,0.05
4209,8,11,0.4325714795282054
2234,6,50,0.3246764542715953
3695,3,28,0.95
3056,4,49,0.7136049225673201
1660,1,27,0.95
1366,9,28,0.2019402202319414
2269,10,2,0.16583635404106392
3738,5,45,0.5429601019272274
849,14,21,0.17608025505187866
3527,8,53,0.36305361410011067
4880,3,26,0.95
2027,4,11,0.3497839448499468
3904,4,2,0.826430179019481
3802,8,17,0.4371201014272442
2456,15,12,0.0791633803663038
4890,12,5,0.33245335962002637
2435,9,36,0.22243590585223208
406,3,58,0.05
3765,7,14,0.5294436748362426
2089,9,22,0.05962476286691462
761,2,16,0.21015346700243423
4744,4,58,0.95
411,3,11,0.06442198877322233
3020,8,39,0.3484386132307778
1182,4,12,0.22896812242677733
3071,9,58,0.3042760220584847
854,1,33,0.6433144930962978
4230,1,34,0.95
4640,4,62,0.9445405719280965
452,3,21,0.24275739709658403
1002,3,37,0.2556859123725709
3988,10,31,0.217863580722082
258,12,59,0.07297266560655258
2077,2,11,0.8532077522092762
1056,14,55,0.07633029935359009
2171,10,59,0.1636498281353776
503,10,16,0.05
4711,2,30,0.95
2879,8,2,0.25099827767563243
1487,1,59,0.95
3553,14,22,0.23500418587934557
1055,15,16,0.06639673479950009
1812,8,4,0.24221885161753395
4803,10,34,0.41427319552692216
1373,3,39,0.37763071073345494
3911,2,20,0.95
2725,9,5,0.1699229055942
2482,5,13,0.4045819288305648
1541,15,26,0.05
3079,14,35,0.19592671062545378
1897,5,18,0.3569517272801222
4490,13,59,0.30176463539289816
4109,6,7,0.6061332766870563
4950,4,13,0.95
1494,7,16,0.20302843306777935
4381,7,18,0.5586124712510958
1369,11,2,0.19744194307853585
4832,9,15,0.5793940202759894
3814,6,56,0.5218782958892829
629,13,3,0.05
3723,1,5,0.95
3058,9,53,0.3793863386101457
3014,12,3,0.18089075458138174
4989,13,55,0.34294043896009974
3691,10,27,0.340585652960903
2247,9,47,0.24832799070919329
4673,5,51,0.7662899726254764
3469,7,61,0.45270639505621296
1039,1,41,0.8929396100910572
625,4,53,0.09630757812743634
101,12,34,0.0883347189110429
474,10,49,0.07334249044881978
2440,4,40,0.4441440887290973
4105,5,7,0.6655871981866978
3152,6,61,0.4180760256985849
4748,4,31,0.95
2465,6,23,0.37292482440323677
1625,10,28,0.19997387405527134
4576,7,20,0.4900485481807974
1746,3,11,0.4671435727661973
113,9,56,0.06777503007616437
4699,8,7,0.44747783763694315
2378,1,27,0.95
3255,13,43,0.0960333792326694
229,2,58,0.13385414633712278
3914,2,52,0.95
3316,10,4,0.2596272936671079
3038,9,53,0.2010179168875558
4028,12,4,0.26258406880270885
2140,9,53,0.10200954271629273
127,9,7,0.05
2213,1,50,0.95
1352,7,51,0.1707625509603609
4456,15,11,0.30917732693008115
2146,12,39,0.21429676348214205
4655,11,61,0.3262418976710646
4123,13,14,0.2952183401680593
4496,3,39,0.95
3474,11,13,0.27724316672682137
3566,9,47,0.38396787516877623
3181,8,50,0.35747583291258767
3878,3,55,0.95
729,1,63,0.6702848321289085
369,9,28,0.09103285633107469
2739,13,61,0.17311527898876006
2093,10,58,0.2489558080134444
2991,1,9,0.95
3532,15,59,0.11573154173144722
1380,3,6,0.39934409631683043
2460,13,62,0.12185007910754464
675,6,37,0.11859795969754978
1407,6,39,0.05
3292,14,44,0.2756592798475888
3278,11,31,0.3041723866772823
2834,10,61,0.3156698572588956
2312,4,38,0.48115564203268774
2452,2,30,0.95
3668,13,23,0.24570658151946556
1755,10,15,0.0970657374502249
1679,6,63,0.1926278091236756
